State,MSN,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Energy_Type
VT,RETCB,17339,15369,15682,13995,13500,14396,15557,15167,15086,16109,14717,14594,15955,17149,16134,16361,19325,19373,20504,22340,22881,24825,22667,26554,26036,26890,23871,23132,21704,20018,19484,17310,16014,18238,19068,19167,21867,19949,20290,20800,21389,17341,22714,24054,22040,24490,27830,18993,28797,34164,34793,32940,28776,35830,35271,41156,38151,40532,Total Renewables
VT,RFTCB,3003,3234,3753,3564,2310,5719,6176,2708,2495,3595,5691,5761,5936,5468,3310,5003,7860,7180,6154,2180,2962,2185,2254,2000,2731,767,2959,2124,1494,1198,1492,1657,1741,2978,1770,1350,1774,2034,1725,1384,1941,1512,1591,1836,1869,1887,1635,1498,1426,1224,990,942,585,798,536,278,235,317,Residual Fueal
WA,BMTCB,58533,57882,59084,62312,65254,66250,67111,63608,67282,67221,66521,67168,66974,66238,65173,64299,71386,78315,81043,77454,88272,95075,91303,104755,110696,112416,118265,123278,128220,109212,94426,75058,99563,103527,104383,92951,90894,96456,90163,91642,92090,94771,93588,101376,94479,88661,111835,89284,95157,105078,125381,122806,118858,126411,128405,137464,146861,143378,Biomass
WA,CLTCB,15231,15709,15652,13194,11827,12134,11134,8265,6977,7065,5860,6396,36581,64974,54167,76241,81205,102385,84724,99003,90956,90872,74069,80210,82282,93669,63279,95700,99099,96650,85575,89085,106087,97804,106884,69790,90901,80465,103476,96875,106240,99441,100832,118207,112539,112284,69150,95737,94601,84048,94934,56951,42656,74955,76547,58273,53302,61732,Coal
WA,DFTCB,105565,102713,99844,97685,105157,99702,102501,94074,103660,105690,106019,108590,112852,117909,98202,98847,108812,118137,123741,126495,107592,102621,105775,94958,105458,116549,135693,112887,118377,121076,117403,115447,113836,110413,132895,124007,130878,142842,127197,141034,146183,140401,144460,141201,139647,144011,173612,176245,173376,142451,142202,149551,136311,131823,138926,150115,156286,150085,Distillate Fuel Oil
WA,HLTCB,2098,1991,3567,3880,4359,4705,4265,5095,5241,5832,6321,6317,5188,4413,4323,2853,3035,3545,4762,5622,5503,5809,6258,6312,7732,8849,9072,12086,10208,12332,8322,9441,9291,9381,9538,10705,11639,18792,17307,16285,23114,25378,18067,10293,10340,10578,10531,10095,17434,16163,16156,17293,16340,16309,16174,14461,16497,16473,HGL
WA,HYTCB,369596,397880,417596,451952,492089,515280,550134,614437,668963,705605,729600,750108,787585,717005,861367,871063,979802,695150,921159,823176,863361,979462,916871,900136,871017,804970,824820,727530,707279,746181,909829,932377,706614,693923,676477,850742,1018675,1063894,813870,991813,818762,565565,795189,726537,716902,720674,813434,779148,765033,711823,666221,892101,851343,745678,755695,684060,723289,757151,Hydroelectric Power
WA,JFTCB,24409,25793,31349,33406,36170,38164,41261,52244,59376,62191,59323,65424,59594,65828,68923,78756,72860,67741,64309,71351,67514,67819,71853,72087,87938,86610,96086,104712,116309,116024,126021,120246,135960,125597,121686,130373,126535,127369,124055,125620,140195,123692,102489,99184,108974,104784,105393,115957,114024,103719,109197,92909,109749,89675,95005,106268,118160,126997,Jet Fuel
WA,MMTCB,121216,125634,132958,133152,134889,141337,153118,162673,174616,182190,189463,193246,199803,209391,208817,215412,227512,238548,249194,238484,224058,226030,226915,234879,242371,231235,246627,269225,266320,282685,280844,284914,289946,292631,291740,303621,319918,316458,318825,326507,325166,328207,329713,328628,332228,331217,332616,328615,308343,307848,305551,301959,299970,311987,308787,315016,314862,313959,Motor Gas excl Ethanol
WA,NNTCB,67207,72805,84281,93433,113935,116216,124827,135245,148065,153481,158242,165279,179823,207952,191311,171236,154881,149077,133338,165950,135451,131176,114396,111791,131958,139974,121783,136071,150514,167828,167430,179237,180583,229613,263176,264474,283909,268141,303307,302262,297569,322413,240494,255839,269572,272167,271034,279429,307085,319739,294871,272261,271947,327840,320167,327738,324929,351273,Natural Gas
WA,NUETB,0,0,0,0,0,0,11497,23287,44091,40475,28693,27667,31500,48321,43409,36432,26568,46468,45301,39301,22269,22523,40206,38098,57614,85377,89276,57728,63616,64745,60762,44346,59605,74946,70444,72938,58691,65526,72556,63598,89744,86159,94484,79360,93660,86016,97341,85051,96886,69385,96588,50293,97808,88408,99332,85347,100674,85013,Nuclear Electric Power
WA,P1TCB,45052,59371,57673,63539,57400,64424,69083,72678,80714,89769,80302,87235,104148,104203,94865,99825,99582,112055,107642,98230,81481,95824,86202,84702,92802,92482,90685,115892,121441,130741,128277,122799,152953,122149,141294,137650,151140,135928,174455,188733,152885,110375,107306,105681,117253,129120,134387,126734,125267,118035,111841,102748,110739,101405,98508,110305,104883,101555,Other Petroleum
WA,RETCB,428129,455762,476680,514264,557343,581530,617245,678045,736245,772827,796121,817275,854559,783243,926539,935362,1051188,773465,1002202,900631,951633,1074536,1008174,1004891,981713,917386,943085,850807,835500,855805,1004696,1007895,806664,797958,781385,944237,1110151,1160946,904688,1084122,911481,660942,893613,834711,819466,815078,936354,893358,897126,852793,839059,1077215,1034410,940390,954823,889244,946484,966666,Total Renewables
WA,RFTCB,58466,47571,47857,48208,55160,57460,62032,60961,75132,70814,65285,59611,74338,71078,64002,53184,46591,60491,72018,80826,108619,102768,85008,31034,62665,71713,97779,86580,102722,98613,102303,108744,145717,98832,97636,108799,80271,81254,60557,50228,47471,40334,34247,38167,41082,48944,39024,62761,28345,45601,42216,50477,63304,61181,40807,54953,112543,86029,Residual Fueal
WI,BMTCB,39155,39133,39130,38860,38951,39414,39521,39383,40963,40262,38333,38430,40603,42430,44525,44874,52438,55515,66214,69131,165342,174255,170138,190778,191071,191268,136568,136503,141966,108476,82007,83398,85250,79885,84819,89355,100037,102686,92523,95660,95095,106111,84497,98241,87382,126160,122049,124477,137799,128157,155287,150534,144691,149452,151091,156918,152316,150101,Biomass
WI,CLTCB,304624,307795,310326,319255,333408,347925,370695,360809,356191,373891,381558,337268,333641,310735,278640,272045,303970,307515,296054,321063,327310,327327,324150,352824,363416,360704,371384,386561,394074,389885,394460,405601,395035,403278,424867,441615,454596,486597,472029,480722,499233,494043,491990,488239,499212,522521,462732,465083,480712,425941,458442,447370,373281,454554,417096,408189,357335,388614,Coal
WI,DFTCB,126695,129599,136771,136330,136186,136937,139553,153702,153388,151361,150522,154583,156305,159781,156765,154715,175651,178512,190262,187199,131031,122138,119477,119210,135728,134874,130458,130176,144629,149240,140921,133237,129957,140153,141538,136602,144965,145496,146632,166550,170501,184427,174867,153373,164297,158885,164728,162445,158461,134705,137436,136462,140194,138851,152840,149711,143414,142291,Distillate Fuel Oil
WI,HLTCB,16293,16064,17725,20349,19203,20102,25877,26282,27218,29052,29301,30262,33408,33155,32094,31835,35505,39525,33863,25500,22416,18377,21738,22090,20670,19976,20004,21135,22550,26144,24959,31657,29178,32333,33604,32826,41874,37346,31982,41189,41342,37669,45837,39983,42930,42096,37583,38353,36168,33266,32582,33014,27714,36347,39140,35606,32443,31678,HGL
WI,HYTCB,25814,21486,22565,16253,16029,22276,21371,21620,24866,22542,19980,23363,25043,25389,21096,21193,17132,19003,24563,23745,21970,22386,25315,26886,24411,26594,25264,16425,15363,15394,20954,26264,24837,25634,22987,24527,27877,25362,17818,20294,20255,21247,25585,18663,19838,17400,16650,14985,15925,13605,20603,20859,14562,18880,23507,21813,25806,24483,Hydroelectric Power
WI,JFTCB,1341,1414,1970,2603,2852,3518,3518,5268,7575,9514,9046,10571,11379,12910,12132,12475,12682,12954,13373,14602,13508,12868,11822,10371,9012,9344,8775,8121,7528,7528,8000,7571,9689,10774,11133,11589,8674,11056,10580,19316,17798,14687,13001,7573,14976,16207,15583,12630,14956,14134,13078,11348,8478,8897,11091,10911,10033,8917,Jet Fuel
WI,MMTCB,174004,174085,178045,181915,183942,190657,199045,203123,217064,227007,238923,245934,260681,269160,266337,270781,281782,288570,298320,282513,260581,253365,242863,246037,245040,244561,249103,249466,260137,258080,257339,262116,264146,268140,275231,283511,288724,284369,302766,304376,299956,299269,302707,307349,308917,304433,300934,304214,287835,288040,289644,280045,278387,276888,291406,293598,294436,290809,Motor Gas excl Ethanol
WI,NNTCB,93792,117658,141294,156163,173946,204093,229393,253737,278560,324186,344241,354746,326921,373480,386865,372097,320512,354397,375286,372258,354670,327529,315738,301789,307510,311434,281636,281599,319681,332744,311236,333844,334867,352381,360440,385340,408079,404955,372061,385142,397553,363022,388007,397869,385999,415583,376559,403947,415109,392485,376627,399247,410305,454050,479396,476969,501042,504479,Natural Gas
WI,NUETB,0,0,0,0,0,0,0,0,0,0,1725,37596,35547,64894,92144,113356,118450,117864,128208,113175,108111,107201,113696,101404,116513,116623,118477,118109,121546,114802,118793,115234,117350,120424,120370,115258,106305,41093,98586,120120,120059,120168,129991,127310,123966,103535,127657,135416,127039,132653,138812,120962,149845,121994,98807,104666,106173,100919,Nuclear Electric Power
WI,P1TCB,46214,43479,45670,43432,42441,40877,42483,56021,56180,59819,63869,58562,55328,59762,48002,41262,44217,40049,47045,39419,36247,27684,27954,28409,26384,26107,26967,30654,37110,39913,40366,38446,38095,41789,44811,48774,52966,60557,67624,69608,63550,61875,57947,65754,67637,65753,65671,61957,56523,47924,52746,52585,44572,49221,50828,45994,44721,45022,Other Petroleum
WI,RETCB,64968,60619,61695,55114,54980,61690,60892,61003,65830,62804,58313,61793,65646,67818,65621,66067,69570,74518,90777,92876,187312,196641,195454,217664,215483,217863,161833,152928,157330,124135,103244,109956,110394,105835,108116,114213,128254,128387,110682,116297,115703,128432,110883,118264,108632,144880,140146,141070,159173,152814,187396,183841,175111,184235,191068,194661,193308,191268,Total Renewables
WI,RFTCB,27627,25959,24141,26186,26102,20174,19906,14746,13721,13807,18460,13550,15157,15846,11823,13240,20190,22892,23026,15576,11141,5444,13403,4989,4176,2530,6566,7417,6884,6429,6973,5318,5307,7843,7972,5210,6411,6697,5800,6356,6981,5768,6601,5849,7254,9230,5351,5030,4541,1538,666,761,633,426,316,512,895,1047,Residual Fueal
WV,BMTCB,13367,12565,12784,12629,12204,11903,12112,11521,11625,11484,10703,10269,11834,12015,11795,11740,14116,14479,17673,21121,11850,10631,14112,11717,13740,13998,20438,18024,18820,11935,5009,5250,5680,7167,7016,7229,7275,5925,5094,5248,5621,5283,5247,5746,5890,12654,11443,12669,17280,27438,29573,28400,25237,30191,30646,18257,17679,17324,Biomass
WV,CLTCB,354418,386400,391870,438083,467210,477365,520023,543103,601879,624054,612375,618797,716520,810162,841804,817441,872351,847721,785705,828830,857779,877497,807953,826149,898445,871750,877243,871744,915425,932539,873485,802006,812735,821171,890802,871336,913619,937708,978340,993017,977817,866590,993467,978415,937062,959657,958880,983259,955628,742922,848129,822645,756716,771188,816460,730949,751957,710445,Coal
WV,DFTCB,14403,14793,14576,15255,13548,16526,18165,18881,21683,21822,22814,27160,32605,35416,32918,34496,35802,48301,43698,58813,61403,54939,44859,58907,65403,60662,46884,56607,56775,61267,61728,60542,58550,63668,66936,65689,53527,61259,72027,68978,72962,73053,87633,73949,80061,83813,86770,85281,83538,72737,76435,76210,73968,76136,73461,68541,76825,76509,Distillate Fuel Oil
WV,HLTCB,2127,2470,3551,3063,2961,3656,3259,3164,3867,4390,4549,4885,5573,5881,6391,5418,5257,5426,4971,11185,12261,11480,9361,9383,1449,4079,4098,4332,4451,5585,5757,6450,6062,6480,7080,6919,7789,10224,7673,4036,5771,5229,3707,4480,6181,3928,5550,4399,4911,4405,14409,14161,13746,15554,14043,13917,13150,12896,HGL
WV,HYTCB,10097,11101,10971,8400,9462,8657,7989,10950,9948,9946,10449,12012,12937,12214,11985,11058,10643,9840,9579,12754,11571,11392,11691,11672,11879,11052,10979,10475,10196,13633,13471,11118,13145,11485,11818,12299,14735,11630,11077,9513,11740,9836,10842,13730,13204,14474,15597,12398,12298,16064,13340,14118,13622,16590,11811,12907,15124,15280,Hydroelectric Power
WV,JFTCB,925,796,828,745,800,706,975,1084,1378,1654,1616,1276,1104,1069,1139,1387,1593,1673,1591,1818,2002,1903,1665,1547,1345,1308,1223,1181,1391,2135,1527,1317,1509,1431,1260,984,964,977,992,1045,1070,1085,1412,1485,1431,1351,1312,1336,1286,1125,1155,1149,1117,1190,1225,1174,1185,1149,Jet Fuel
WV,MMTCB,60980,61252,62750,65836,64635,67038,70322,72007,76300,78378,83159,86295,88797,95606,96267,101455,107887,111388,111716,107676,101855,98767,99574,98158,97375,97249,97981,101583,103714,102352,103186,101604,104326,102226,103905,108605,98464,102793,102621,101391,100998,102110,99195,100395,104161,104508,104843,103180,90551,96220,97498,92541,90112,88822,92061,91282,93093,90113,Motor Gas excl Ethanol
WV,NNTCB,155554,168291,159207,163925,172374,176111,179195,157423,189957,176295,186535,183553,204916,191905,186565,164297,157204,150605,156607,152059,147624,154468,136141,120214,130959,125018,121128,123734,131544,139427,129005,118823,137666,144246,155098,157816,164286,170349,151873,147675,157926,150543,155536,135367,129358,124984,126316,124555,119617,118643,121780,124935,140133,152880,180222,191059,188491,202872,Natural Gas
WV,NUETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear Electric Power
WV,P1TCB,38979,44882,48292,35105,34192,35475,31560,31884,32260,31631,29339,29310,31733,31683,33474,39714,36154,37834,36389,37273,30908,31778,28053,23088,24769,25001,25249,26183,30875,31641,27489,22649,23810,20697,24507,23155,22846,22148,29382,28066,23847,35046,36042,30921,36366,34937,35754,34889,37586,16854,14353,15809,14559,13978,13140,15722,17418,12952,Other Petroleum
WV,RETCB,23464,23666,23755,21029,21666,20560,20101,22471,21573,21430,21152,22281,24771,24229,23779,22798,24758,24320,27252,33875,23421,22023,25803,23389,25619,25050,31416,28499,29016,25599,18512,16399,18857,18684,18865,19566,22054,17598,16213,14809,17406,15162,16221,21234,20758,28719,28818,26783,33508,50820,52153,53318,51204,60125,56378,44114,46161,48261,Total Renewables
WV,RFTCB,9314,7779,9296,9965,14406,13536,16494,13747,12581,12671,12983,11835,11011,8655,10912,15740,29661,30813,26633,17259,9198,6231,8743,6895,9413,6096,7431,3399,3969,6582,7969,6689,3613,3200,3102,1236,2212,1453,453,583,1840,1435,710,314,2160,2767,2115,6281,3810,543,248,282,1451,1046,453,623,345,0,Residual Fueal
WY,BMTCB,1623,1536,1448,1430,1466,1550,1497,1412,1584,1532,1566,1583,1324,1462,1462,1569,1725,1986,2596,3000,2739,3335,3361,3670,3748,3812,4315,3120,3255,2727,2173,2448,2038,1981,2449,2089,1529,1528,1373,1404,1516,1126,1112,1199,1197,3269,2927,3569,4123,3211,3603,4181,4245,4731,4628,8324,7559,8133,Biomass
WY,CLTCB,15763,20100,23749,30292,32379,34454,41450,39826,43608,55566,63488,58819,80086,102406,109107,128034,179069,230740,228079,268946,268122,318915,333591,313646,359414,405502,336607,428126,445702,425603,459772,450771,491324,467772,490891,463533,474076,468350,516261,496169,506147,499817,480360,493897,500526,490940,489325,494955,500109,473912,484239,467671,490128,520699,489300,487177,457315,458496,Coal
WY,DFTCB,19096,19092,22478,22225,21355,21528,17369,23002,30023,30461,29468,33383,32031,36670,41322,44595,47537,54403,61470,70171,77165,72424,64596,42122,37611,42033,38040,49082,52967,54648,54219,45510,48218,54017,52227,60081,61413,65800,64606,79534,73317,81583,80385,85732,82106,82101,94229,94442,95498,85048,87225,88815,92153,84481,95413,83121,79082,80839,Distillate Fuel Oil
WY,HLTCB,4257,4354,4293,3891,4404,4470,5043,5906,6933,7456,6985,7844,9326,7963,6708,6795,6868,6699,7545,7579,7419,7403,9215,9595,7777,6907,7899,10208,7662,8941,4589,4524,4334,6234,5689,7120,5898,1121,912,1764,4417,4590,4161,4090,3752,4646,4470,5506,6013,5860,5266,5611,4783,5087,5814,4131,4089,4930,HGL
WY,HYTCB,6552,6737,10298,9211,9147,9243,9608,8229,9976,11460,10562,13748,12167,12562,14734,11657,10822,7951,10178,10905,11511,8790,8883,12097,13423,11157,11904,7999,8145,7098,6705,7680,6574,8118,9256,8234,12737,14101,13688,11967,10314,9084,5937,6010,5941,8083,8365,7210,8231,9434,9989,11890,8502,6782,8261,8091,8987,10352,Hydroelectric Power
WY,JFTCB,302,297,308,329,359,405,542,659,839,876,709,715,912,914,922,693,726,839,986,1063,907,1399,1204,867,891,861,806,1133,1081,899,798,671,851,783,848,889,852,688,657,989,1623,1874,1189,941,1370,1154,1656,2143,2226,2442,2822,2334,2200,2322,3011,2766,3097,4090,Jet Fuel
WY,MMTCB,23275,23255,24250,24618,24532,24896,25402,25895,27843,29272,30990,31806,34418,36296,35712,38631,41335,43470,46402,44883,44657,44641,43421,41266,43052,40294,37835,38228,39012,39715,37321,37883,39027,38963,39446,40834,41027,39563,41039,40985,40565,42138,41807,41623,41400,41957,42629,42845,40683,41929,41542,40220,41798,41273,39906,41182,41500,39412,Motor Gas excl Ethanol
WY,NNTCB,52828,59326,61189,55041,55437,54805,62891,69619,75649,96068,112526,117938,128728,110445,95363,81434,82478,78354,79758,87157,72982,72895,90586,85247,89666,86031,78424,86042,86422,86716,101316,103129,130703,110499,112252,103848,107588,107907,116505,101660,105975,103990,117387,120433,111878,112863,112929,145985,147129,147220,154759,161776,158546,156110,142268,126421,132478,133992,Natural Gas
WY,NUETB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nuclear Electric Power
WY,P1TCB,17571,17909,18710,19608,20679,21519,21491,21884,27506,25800,25184,26743,26706,30287,27345,25927,26000,31516,34918,31771,29730,21724,19503,18748,24819,25982,25187,26044,26258,25275,25654,20296,20535,19525,21494,19994,23491,24109,21661,24457,25661,26099,21670,25919,23776,24597,23212,24013,24995,28521,30680,32562,32519,30797,30128,30028,28328,28634,Other Petroleum
